session_id,event_seq,event_type,client_timestamp_ms,client_iso_time,client_local_time,server_received_at,value_x,value_y,value_z,alpha,beta,gamma,heading_deg,battery_level,is_charging,is_screen_visible,sample_source,user_agent
gps-20260317-071032-0543,16,gyroscope,1773731433168,2026-03-17T07:10:33.168Z,"17.03.2026, 12:10:33",2026-03-17T07:10:34Z,0.1,0.1,0.0,,,,,94,True,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,17,orientation,1773731433251,2026-03-17T07:10:33.251Z,"17.03.2026, 12:10:33",2026-03-17T07:10:34Z,,,,87.80000000000001,59.1,2.6,,94,True,True,deviceorientation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,18,accelerometer,1773731433352,2026-03-17T07:10:33.352Z,"17.03.2026, 12:10:33",2026-03-17T07:10:34Z,-0.30000000000000004,8.4,4.9,,,,,94,True,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,19,gyroscope,1773731433368,2026-03-17T07:10:33.368Z,"17.03.2026, 12:10:33",2026-03-17T07:10:34Z,-0.1,-0.5,0.0,,,,,94,True,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,19,orientation,1773731433471,2026-03-17T07:10:33.471Z,"17.03.2026, 12:10:33",2026-03-17T07:10:34Z,,,,87.7,59.1,2.6,,94,True,True,deviceorientation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,20,gyroscope,1773731433569,2026-03-17T07:10:33.569Z,"17.03.2026, 12:10:33",2026-03-17T07:10:34Z,0.0,-0.1,-0.1,,,,,94,True,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,20,accelerometer,1773731433552,2026-03-17T07:10:33.552Z,"17.03.2026, 12:10:33",2026-03-17T07:10:34Z,-0.2,8.5,5.2,,,,,94,True,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,21,accelerometer,1773731433756,2026-03-17T07:10:33.756Z,"17.03.2026, 12:10:33",2026-03-17T07:10:34Z,-0.2,8.4,5.0,,,,,94,True,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,22,orientation,1773731433752,2026-03-17T07:10:33.752Z,"17.03.2026, 12:10:33",2026-03-17T07:10:34Z,,,,87.60000000000001,59.0,2.7,,94,True,True,deviceorientation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,23,gyroscope,1773731433769,2026-03-17T07:10:33.769Z,"17.03.2026, 12:10:33",2026-03-17T07:10:34Z,-0.1,-0.1,0.0,,,,,94,True,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,24,accelerometer,1773731433956,2026-03-17T07:10:33.956Z,"17.03.2026, 12:10:33",2026-03-17T07:10:34Z,-0.4,8.200000000000001,5.1000000000000005,,,,,94,True,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,25,gyroscope,1773731433985,2026-03-17T07:10:33.985Z,"17.03.2026, 12:10:33",2026-03-17T07:10:34Z,-0.1,-0.2,0.0,,,,,94,True,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,26,orientation,1773731434002,2026-03-17T07:10:34.002Z,"17.03.2026, 12:10:34",2026-03-17T07:10:34Z,,,,87.60000000000001,59.0,2.8000000000000003,,94,True,True,deviceorientation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,27,accelerometer,1773731434176,2026-03-17T07:10:34.176Z,"17.03.2026, 12:10:34",2026-03-17T07:10:35Z,-0.2,8.4,5.0,,,,,94,True,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,28,gyroscope,1773731434185,2026-03-17T07:10:34.185Z,"17.03.2026, 12:10:34",2026-03-17T07:10:35Z,0.0,0.2,-0.1,,,,,94,True,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,29,orientation,1773731434318,2026-03-17T07:10:34.318Z,"17.03.2026, 12:10:34",2026-03-17T07:10:35Z,,,,87.60000000000001,59.0,2.8000000000000003,,94,True,True,deviceorientation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,30,gyroscope,1773731434401,2026-03-17T07:10:34.401Z,"17.03.2026, 12:10:34",2026-03-17T07:10:35Z,-0.1,-0.2,0.1,,,,,94,True,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,31,accelerometer,1773731434389,2026-03-17T07:10:34.389Z,"17.03.2026, 12:10:34",2026-03-17T07:10:35Z,-0.30000000000000004,8.6,5.2,,,,,94,True,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,32,accelerometer,1773731434602,2026-03-17T07:10:34.602Z,"17.03.2026, 12:10:34",2026-03-17T07:10:35Z,-0.2,8.8,5.300000000000001,,,,,94,True,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,33,gyroscope,1773731434619,2026-03-17T07:10:34.619Z,"17.03.2026, 12:10:34",2026-03-17T07:10:35Z,0.2,0.0,0.0,,,,,94,True,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,34,orientation,1773731434669,2026-03-17T07:10:34.669Z,"17.03.2026, 12:10:34",2026-03-17T07:10:35Z,,,,87.5,58.900000000000006,2.9000000000000004,,94,True,True,deviceorientation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,35,gyroscope,1773731434835,2026-03-17T07:10:34.835Z,"17.03.2026, 12:10:34",2026-03-17T07:10:35Z,0.0,-0.2,0.0,,,,,94,True,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,35,accelerometer,1773731434819,2026-03-17T07:10:34.819Z,"17.03.2026, 12:10:34",2026-03-17T07:10:35Z,-0.2,8.3,4.9,,,,,94,True,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,36,orientation,1773731434985,2026-03-17T07:10:34.985Z,"17.03.2026, 12:10:34",2026-03-17T07:10:35Z,,,,87.5,58.900000000000006,2.9000000000000004,,94,True,True,deviceorientation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,37,accelerometer,1773731435035,2026-03-17T07:10:35.035Z,"17.03.2026, 12:10:35",2026-03-17T07:10:36Z,-0.30000000000000004,8.6,5.2,,,,,94,True,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,38,gyroscope,1773731435052,2026-03-17T07:10:35.052Z,"17.03.2026, 12:10:35",2026-03-17T07:10:36Z,0.1,-0.1,0.0,,,,,94,True,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,39,accelerometer,1773731435235,2026-03-17T07:10:35.235Z,"17.03.2026, 12:10:35",2026-03-17T07:10:36Z,-0.30000000000000004,8.700000000000001,5.2,,,,,94,True,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,40,gyroscope,1773731435255,2026-03-17T07:10:35.255Z,"17.03.2026, 12:10:35",2026-03-17T07:10:36Z,-0.1,-0.1,0.0,,,,,94,True,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,41,accelerometer,1773731435435,2026-03-17T07:10:35.435Z,"17.03.2026, 12:10:35",2026-03-17T07:10:36Z,-0.2,8.4,4.9,,,,,94,True,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,42,gyroscope,1773731435469,2026-03-17T07:10:35.469Z,"17.03.2026, 12:10:35",2026-03-17T07:10:36Z,0.1,-0.2,0.1,,,,,94,True,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,43,accelerometer,1773731435643,2026-03-17T07:10:35.643Z,"17.03.2026, 12:10:35",2026-03-17T07:10:36Z,-0.2,8.700000000000001,5.1000000000000005,,,,,94,True,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,44,gyroscope,1773731435672,2026-03-17T07:10:35.672Z,"17.03.2026, 12:10:35",2026-03-17T07:10:36Z,0.0,0.2,-0.2,,,,,94,True,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,45,accelerometer,1773731435856,2026-03-17T07:10:35.856Z,"17.03.2026, 12:10:35",2026-03-17T07:10:36Z,-0.30000000000000004,8.5,5.0,,,,,94,True,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,46,gyroscope,1773731435885,2026-03-17T07:10:35.885Z,"17.03.2026, 12:10:35",2026-03-17T07:10:36Z,0.0,-0.2,-0.1,,,,,94,True,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,47,accelerometer,1773731436069,2026-03-17T07:10:36.069Z,"17.03.2026, 12:10:36",2026-03-17T07:10:37Z,-0.2,8.6,5.1000000000000005,,,,,94,True,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,48,gyroscope,1773731436085,2026-03-17T07:10:36.085Z,"17.03.2026, 12:10:36",2026-03-17T07:10:37Z,0.0,0.2,-0.1,,,,,94,True,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,49,accelerometer,1773731436281,2026-03-17T07:10:36.281Z,"17.03.2026, 12:10:36",2026-03-17T07:10:37Z,-0.30000000000000004,8.3,5.0,,,,,94,True,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,50,gyroscope,1773731436285,2026-03-17T07:10:36.285Z,"17.03.2026, 12:10:36",2026-03-17T07:10:37Z,0.0,-0.1,0.1,,,,,94,True,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,51,accelerometer,1773731436486,2026-03-17T07:10:36.486Z,"17.03.2026, 12:10:36",2026-03-17T07:10:37Z,-0.2,8.700000000000001,5.2,,,,,94,True,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,52,gyroscope,1773731436503,2026-03-17T07:10:36.503Z,"17.03.2026, 12:10:36",2026-03-17T07:10:37Z,0.0,0.0,-0.1,,,,,94,True,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,53,accelerometer,1773731436702,2026-03-17T07:10:36.702Z,"17.03.2026, 12:10:36",2026-03-17T07:10:37Z,-0.2,8.700000000000001,5.2,,,,,94,True,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,54,gyroscope,1773731436718,2026-03-17T07:10:36.718Z,"17.03.2026, 12:10:36",2026-03-17T07:10:37Z,-0.1,0.1,0.0,,,,,94,True,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,55,gyroscope,1773731436929,2026-03-17T07:10:36.929Z,"17.03.2026, 12:10:36",2026-03-17T07:10:37Z,0.2,-0.2,0.0,,,,,94,True,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,56,accelerometer,1773731436903,2026-03-17T07:10:36.903Z,"17.03.2026, 12:10:36",2026-03-17T07:10:37Z,-0.30000000000000004,8.200000000000001,5.0,,,,,94,True,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,57,accelerometer,1773731437119,2026-03-17T07:10:37.119Z,"17.03.2026, 12:10:37",2026-03-17T07:10:38Z,-0.30000000000000004,8.200000000000001,5.0,,,,,94,True,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,58,gyroscope,1773731437136,2026-03-17T07:10:37.136Z,"17.03.2026, 12:10:37",2026-03-17T07:10:38Z,0.0,0.0,-0.1,,,,,94,True,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,59,accelerometer,1773731437319,2026-03-17T07:10:37.319Z,"17.03.2026, 12:10:37",2026-03-17T07:10:38Z,-0.2,8.700000000000001,5.2,,,,,94,True,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,60,gyroscope,1773731437337,2026-03-17T07:10:37.337Z,"17.03.2026, 12:10:37",2026-03-17T07:10:38Z,0.0,-0.1,0.0,,,,,94,True,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,61,accelerometer,1773731437519,2026-03-17T07:10:37.519Z,"17.03.2026, 12:10:37",2026-03-17T07:10:38Z,-0.2,8.6,5.1000000000000005,,,,,94,True,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,62,gyroscope,1773731437541,2026-03-17T07:10:37.541Z,"17.03.2026, 12:10:37",2026-03-17T07:10:38Z,0.0,0.1,-0.1,,,,,94,True,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,63,accelerometer,1773731437726,2026-03-17T07:10:37.726Z,"17.03.2026, 12:10:37",2026-03-17T07:10:38Z,-0.30000000000000004,8.3,5.2,,,,,94,True,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,64,gyroscope,1773731437752,2026-03-17T07:10:37.752Z,"17.03.2026, 12:10:37",2026-03-17T07:10:38Z,0.0,0.0,0.1,,,,,94,True,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,65,accelerometer,1773731437935,2026-03-17T07:10:37.935Z,"17.03.2026, 12:10:37",2026-03-17T07:10:38Z,-0.2,8.5,5.0,,,,,94,True,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,66,gyroscope,1773731437952,2026-03-17T07:10:37.952Z,"17.03.2026, 12:10:37",2026-03-17T07:10:38Z,-0.1,0.1,-0.1,,,,,94,True,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,67,accelerometer,1773731438135,2026-03-17T07:10:38.135Z,"17.03.2026, 12:10:38",2026-03-17T07:10:39Z,-0.4,8.200000000000001,5.0,,,,,94,True,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,68,gyroscope,1773731438169,2026-03-17T07:10:38.169Z,"17.03.2026, 12:10:38",2026-03-17T07:10:39Z,0.0,0.4,0.0,,,,,94,True,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,69,accelerometer,1773731438339,2026-03-17T07:10:38.339Z,"17.03.2026, 12:10:38",2026-03-17T07:10:39Z,-0.2,8.3,4.800000000000001,,,,,94,True,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,70,gyroscope,1773731438385,2026-03-17T07:10:38.385Z,"17.03.2026, 12:10:38",2026-03-17T07:10:39Z,-0.1,0.1,-0.1,,,,,94,True,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,71,accelerometer,1773731438551,2026-03-17T07:10:38.551Z,"17.03.2026, 12:10:38",2026-03-17T07:10:39Z,-0.2,8.5,5.0,,,,,94,True,True,devicemotion_acceleration,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
gps-20260317-071032-0543,72,gyroscope,1773731438602,2026-03-17T07:10:38.602Z,"17.03.2026, 12:10:38",2026-03-17T07:10:39Z,-0.2,-0.2,0.2,,,,,94,True,True,devicemotion_rotation,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
